report_date,channel, spend 
7/29/2022,tiktok, $-   
7/30/2022,apple brand search,2737.00
7/30/2022,direct-mail, $-   
7/30/2022,google brand search,1131.00
7/30/2022,google non-brand search,1568.00
7/30/2022,growth-promo,550.00
7/30/2022,impact radius,2735.00
7/30/2022,influencer,10152.00
7/30/2022,podcast,526.00
7/30/2022,referral,7550.00
7/30/2022,snapchat, $-   
7/30/2022,tiktok, $-   
7/31/2022,apple brand search,2674.00
7/31/2022,direct-mail, $-   
7/31/2022,google brand search,839.00
7/31/2022,google non-brand search,2394.00
7/31/2022,impact radius,3905.00
7/31/2022,influencer,6704.00
7/31/2022,podcast,509.00
7/31/2022,snapchat, $-   
7/31/2022,tiktok, $-   
8/1/2022,apple brand search,3068.00
8/1/2022,direct-mail, $-   
8/1/2022,google brand search,1253.00
8/1/2022,google non-brand search,2554.00
8/1/2022,growth-promo,100.00
8/1/2022,impact radius,6590.00
8/1/2022,influencer,4950.00
8/1/2022,podcast,460.00
8/1/2022,referral,100.00
8/1/2022,snapchat, $-   
8/1/2022,tiktok, $-   
8/2/2022,apple brand search,2543.00
8/2/2022,direct-mail, $-   
8/2/2022,google brand search,1183.00
8/2/2022,google non-brand search,2546.00
8/2/2022,growth-promo,250.00
8/2/2022,impact radius,5685.00
8/2/2022,influencer,333.00
8/2/2022,podcast,460.00
8/2/2022,referral,1500.00
8/2/2022,snapchat, $-   
8/2/2022,tiktok, $-   
8/3/2022,apple brand search,3123.00
8/3/2022,direct-mail, $-   
8/3/2022,google brand search,1154.00
8/3/2022,google non-brand search,2717.00
8/3/2022,growth-promo,550.00
8/3/2022,impact radius,3985.00
8/3/2022,influencer,307.00
8/3/2022,podcast,460.00
8/3/2022,referral,6700.00
8/3/2022,snapchat, $-   
8/3/2022,tiktok, $-   
8/4/2022,apple brand search,2701.00
8/4/2022,direct-mail, $-   
8/4/2022,google brand search,1190.00
8/4/2022,google non-brand search,2435.00
8/4/2022,growth-promo,750.00
8/4/2022,impact radius,3695.00
8/4/2022,influencer,314.00
8/4/2022,podcast,275.00
8/4/2022,referral,12000.00
8/4/2022,snapchat, $-   
8/4/2022,tiktok, $-   
8/5/2022,apple brand search,2697.00
8/5/2022,direct-mail, $-   
8/5/2022,google brand search,1292.00
8/5/2022,google non-brand search,2132.00
8/5/2022,growth-promo,550.00
8/5/2022,impact radius,5020.00
8/5/2022,influencer,297.00
8/5/2022,podcast,275.00
8/5/2022,referral,15800.00
8/5/2022,snapchat, $-   
8/5/2022,tiktok, $-   
8/6/2022,apple brand search,2645.00
8/6/2022,direct-mail, $-   
8/6/2022,google brand search,1244.00
8/6/2022,google non-brand search,2373.00
8/6/2022,growth-promo,450.00
8/6/2022,impact radius,2980.00
8/6/2022,influencer,212.00
8/6/2022,podcast,275.00
8/6/2022,referral,4800.00
8/6/2022,snapchat, $-   
8/6/2022,tiktok, $-   
8/7/2022,apple brand search,2854.00
8/7/2022,google brand search,1170.00
8/7/2022,google non-brand search,2191.00
8/7/2022,impact radius,4870.00
8/7/2022,influencer,256.00
8/7/2022,podcast,275.00
8/7/2022,snapchat, $-   
8/7/2022,tiktok, $-   
8/8/2022,apple brand search,2784.00
8/8/2022,google brand search,1355.00
8/8/2022,google non-brand search,2277.00
8/8/2022,impact radius,6175.00
8/8/2022,influencer,230.00
8/8/2022,podcast,200.00
8/8/2022,snapchat, $-   
8/8/2022,tiktok, $-   
8/9/2022,apple brand search,2279.00
8/9/2022,google brand search,1343.00
8/9/2022,google non-brand search,2639.00
8/9/2022,growth-promo,100.00
8/9/2022,impact radius,3935.00
8/9/2022,influencer,216.00
8/9/2022,podcast,200.00
8/9/2022,referral,1900.00
8/9/2022,snapchat, $-   
8/9/2022,tiktok, $-   
8/10/2022,apple brand search,2003.00
8/10/2022,google brand search,1307.00
8/10/2022,google non-brand search,3283.00
8/10/2022,growth-promo,350.00
8/10/2022,impact radius,5535.00
8/10/2022,influencer,190.00
8/10/2022,podcast,190.00
8/10/2022,referral,3500.00
8/10/2022,snapchat, $-   
8/10/2022,tiktok, $-   
8/11/2022,apple brand search,2000.00
8/11/2022,google brand search,1227.00
8/11/2022,google non-brand search,2737.00
8/11/2022,growth-promo,850.00
8/11/2022,impact radius,3405.00
8/11/2022,influencer,2066.00
8/11/2022,podcast,190.00
8/11/2022,referral,11600.00
8/11/2022,snapchat, $-   
8/11/2022,tiktok, $-   
8/12/2022,apple brand search,2079.00
8/12/2022,google brand search,1075.00
8/12/2022,google non-brand search,3281.00
8/12/2022,growth-promo,1350.00
8/12/2022,impact radius,4055.00
8/12/2022,influencer,136.00
8/12/2022,podcast,190.00
8/12/2022,referral,16100.00
8/12/2022,snapchat, $-   
8/12/2022,tiktok, $-   
8/13/2022,apple brand search,1760.00
8/13/2022,google brand search,997.00
8/13/2022,google non-brand search,3223.00
8/13/2022,growth-promo,500.00
8/13/2022,impact radius,3145.00
8/13/2022,influencer,129.00
8/13/2022,podcast,190.00
8/13/2022,referral,7000.00
8/13/2022,snapchat, $-   
8/13/2022,tiktok, $-   
8/14/2022,apple brand search,2130.00
8/14/2022,google brand search,953.00
8/14/2022,google non-brand search,3226.00
8/14/2022,growth-promo,50.00
8/14/2022,impact radius,4770.00
8/14/2022,influencer,120.00
8/14/2022,podcast,190.00
8/14/2022,snapchat, $-   
8/14/2022,tiktok, $-   
8/15/2022,apple brand search,2071.00
8/15/2022,google brand search,1222.00
8/15/2022,google non-brand search,3460.00
8/15/2022,growth-promo,100.00
8/15/2022,impact radius,4670.00
8/15/2022,influencer,120.00
8/15/2022,podcast,190.00
8/15/2022,snapchat, $-   
8/15/2022,tiktok, $-   
8/16/2022,apple brand search,1411.00
8/16/2022,google brand search,1231.00
8/16/2022,google non-brand search,3479.00
8/16/2022,growth-promo,550.00
8/16/2022,impact radius,4740.00
8/16/2022,influencer,116.00
8/16/2022,podcast,185.00
8/16/2022,referral,3100.00
8/16/2022,snapchat, $-   
8/16/2022,tiktok, $-   
8/17/2022,apple brand search,1026.00
8/17/2022,google brand search,1146.00
8/17/2022,google non-brand search,2456.00
8/17/2022,growth-promo,850.00
8/17/2022,impact radius,5305.00
8/17/2022,influencer,103.00
8/17/2022,podcast,178.00
8/17/2022,referral,6800.00
8/17/2022,snapchat, $-   
8/17/2022,tiktok, $-   
8/18/2022,apple brand search,1001.00
8/18/2022,google brand search,1062.00
8/18/2022,google non-brand search,2215.00
8/18/2022,growth-promo,1100.00
8/18/2022,impact radius,3850.00
8/18/2022,influencer,109.00
8/18/2022,podcast,178.00
8/18/2022,referral,11000.00
8/18/2022,snapchat, $-   
8/18/2022,tiktok, $-   
8/19/2022,apple brand search,1002.00
8/19/2022,google brand search,971.00
8/19/2022,google non-brand search,1533.00
8/19/2022,growth-promo,1300.00
8/19/2022,impact radius,4415.00
8/19/2022,influencer,114.00
8/19/2022,podcast,178.00
8/19/2022,referral,14700.00
8/19/2022,snapchat, $-   
8/19/2022,tiktok, $-   
8/20/2022,apple brand search,1000.00
8/20/2022,google brand search,909.00
8/20/2022,google non-brand search,297.00
8/20/2022,growth-promo,450.00
8/20/2022,impact radius,4035.00
8/20/2022,influencer,108.00
8/20/2022,podcast,34.00
8/20/2022,referral,6100.00
8/20/2022,snapchat, $-   
8/20/2022,tiktok, $-   
8/21/2022,apple brand search,960.00
8/21/2022,google brand search,806.00
8/21/2022,google non-brand search,128.00
8/21/2022,growth-promo,250.00
8/21/2022,impact radius,5800.00
8/21/2022,influencer,136.00
8/21/2022,podcast,34.00
8/21/2022,snapchat, $-   
8/21/2022,tiktok, $-   
8/22/2022,apple brand search,1034.00
8/22/2022,google brand search,1002.00
8/22/2022,google non-brand search,136.00
8/22/2022,growth-promo,200.00
8/22/2022,impact radius,5560.00
8/22/2022,influencer,116.00
8/22/2022,podcast,34.00
8/22/2022,snapchat, $-   
8/22/2022,tiktok, $-   
8/23/2022,apple brand search,1022.00
8/23/2022,google brand search,914.00
8/23/2022,google non-brand search,140.00
8/23/2022,growth-promo,100.00
8/23/2022,impact radius,6945.00
8/23/2022,influencer,86.00
8/23/2022,podcast,34.00
8/23/2022,referral,2200.00
8/23/2022,snapchat, $-   
8/23/2022,tiktok, $-   
8/24/2022,apple brand search,1002.00
8/24/2022,google brand search,1020.00
8/24/2022,google non-brand search,132.00
8/24/2022,growth-promo,600.00
8/24/2022,impact radius,6105.00
8/24/2022,influencer,77.00
8/24/2022,podcast,9.00
8/24/2022,referral,4100.00
8/24/2022,snapchat, $-   
8/24/2022,tiktok, $-   
8/25/2022,apple brand search,1000.00
8/25/2022,google brand search,1033.00
8/25/2022,google non-brand search,133.00
8/25/2022,growth-promo,1150.00
8/25/2022,impact radius,5800.00
8/25/2022,influencer,95.00
8/25/2022,podcast,9.00
8/25/2022,referral,11450.00
8/25/2022,snapchat, $-   
8/25/2022,tiktok, $-   
8/26/2022,apple brand search,986.00
8/26/2022,google brand search,902.00
8/26/2022,google non-brand search,123.00
8/26/2022,growth-promo,1100.00
8/26/2022,impact radius,4840.00
8/26/2022,influencer,75.00
8/26/2022,podcast,9.00
8/26/2022,referral,15000.00
8/26/2022,snapchat, $-   
8/26/2022,tiktok, $-   
8/27/2022,apple brand search,1030.00
8/27/2022,google brand search,991.00
8/27/2022,google non-brand search,120.00
8/27/2022,growth-promo,550.00
8/27/2022,impact radius,3065.00
8/27/2022,influencer,73.00
8/27/2022,podcast,9.00
8/27/2022,referral,6850.00
8/27/2022,snapchat, $-   
8/27/2022,tiktok, $-   
8/28/2022,apple brand search,988.00
8/28/2022,google brand search,994.00
8/28/2022,google non-brand search,122.00
8/28/2022,growth-promo,250.00
8/28/2022,impact radius,5955.00
8/28/2022,influencer,74.00
8/28/2022,podcast,9.00
8/28/2022,snapchat, $-   
8/28/2022,tiktok, $-   
8/29/2022,apple brand search,986.00
8/29/2022,google brand search,1026.00
8/29/2022,google non-brand search,64.00
8/29/2022,growth-promo,50.00
8/29/2022,impact radius,6205.00
8/29/2022,influencer,77.00
8/29/2022,podcast, $-   
8/29/2022,snapchat, $-   
8/29/2022,tiktok, $-   
8/30/2022,apple brand search,1041.00
8/30/2022,google brand search,1161.00
8/30/2022,growth-promo,450.00
8/30/2022,impact radius,5560.00
8/30/2022,influencer,84.00
8/30/2022,podcast, $-   
8/30/2022,referral,4000.00
8/30/2022,snapchat, $-   
8/30/2022,tiktok, $-   
8/31/2022,apple brand search,1005.00
8/31/2022,google brand search,1199.00
8/31/2022,growth-promo,950.00
8/31/2022,impact radius,4170.00
8/31/2022,influencer,82.00
8/31/2022,podcast, $-   
8/31/2022,referral,11850.00
8/31/2022,snapchat, $-   
8/31/2022,tiktok, $-   
9/1/2022,apple brand search,996.00
9/1/2022,google brand search,976.00
9/1/2022,growth-promo,1050.00
9/1/2022,impact radius,5235.00
9/1/2022,influencer,75.00
9/1/2022,podcast, $-   
9/1/2022,referral,10450.00
9/1/2022,snapchat, $-   
9/1/2022,tiktok, $-   
9/2/2022,apple brand search,1033.00
9/2/2022,google brand search,869.00
9/2/2022,growth-promo,1100.00
9/2/2022,impact radius,2405.00
9/2/2022,influencer,60.00
9/2/2022,podcast, $-   
9/2/2022,referral,14350.00
9/2/2022,snapchat, $-   
9/2/2022,tiktok, $-   
9/3/2022,apple brand search,1027.00
9/3/2022,google brand search,794.00
9/3/2022,growth-promo,350.00
9/3/2022,impact radius,2665.00
9/3/2022,influencer,65.00
9/3/2022,podcast, $-   
9/3/2022,referral,6500.00
9/3/2022,snapchat, $-   
9/3/2022,tiktok, $-   
9/4/2022,apple brand search,1010.00
9/4/2022,google brand search,890.00
9/4/2022,growth-promo,150.00
9/4/2022,impact radius,2695.00
9/4/2022,influencer,86.00
9/4/2022,podcast, $-   
9/4/2022,snapchat, $-   
9/4/2022,tiktok, $-   
9/5/2022,apple brand search,1038.00
9/5/2022,google brand search,788.00
9/5/2022,growth-promo,100.00
9/5/2022,impact radius,5080.00
9/5/2022,influencer,98.00
9/5/2022,podcast, $-   
9/5/2022,referral,300.00
9/5/2022,snapchat, $-   
9/5/2022,tiktok, $-   
9/6/2022,apple brand search,1019.00
9/6/2022,google brand search,995.00
9/6/2022,growth-promo,50.00
9/6/2022,impact radius,3395.00
9/6/2022,influencer,68.00
9/6/2022,podcast, $-   
9/6/2022,snapchat, $-   
9/6/2022,tiktok, $-   
9/7/2022,apple brand search,1999.00
9/7/2022,google brand search,979.00
9/7/2022,growth-promo,200.00
9/7/2022,impact radius,6120.00
9/7/2022,influencer,71.00
9/7/2022,podcast, $-   
9/7/2022,referral,3900.00
9/7/2022,snapchat, $-   
9/7/2022,tiktok, $-   
9/8/2022,apple brand search,2711.00
9/8/2022,google brand search,1042.00
9/8/2022,growth-promo,1000.00
9/8/2022,impact radius,4465.00
9/8/2022,influencer,107.00
9/8/2022,podcast, $-   
9/8/2022,referral,10650.00
9/8/2022,snapchat, $-   
9/8/2022,tiktok, $-   
9/9/2022,apple brand search,2251.00
9/9/2022,google brand search,1005.00
9/9/2022,growth-promo,1250.00
9/9/2022,impact radius,4400.00
9/9/2022,influencer,134.00
9/9/2022,podcast, $-   
9/9/2022,referral,16000.00
9/9/2022,snapchat, $-   
9/9/2022,tiktok, $-   
9/10/2022,apple brand search,2463.00
9/10/2022,google brand search,942.00
9/10/2022,growth-promo,300.00
9/10/2022,impact radius,3000.00
9/10/2022,influencer,100.00
9/10/2022,podcast, $-   
9/10/2022,referral,5900.00
9/10/2022,snapchat, $-   
9/10/2022,tiktok, $-   
9/11/2022,apple brand search,2362.00
9/11/2022,google brand search,766.00
9/11/2022,growth-promo,100.00
9/11/2022,impact radius,2560.00
9/11/2022,influencer,107.00
9/11/2022,podcast, $-   
9/11/2022,snapchat, $-   
9/11/2022,tiktok, $-   
9/12/2022,apple brand search,2490.00
9/12/2022,google brand search,904.00
9/12/2022,impact radius,4295.00
9/12/2022,influencer,85.00
9/12/2022,podcast, $-   
9/12/2022,snapchat, $-   
9/12/2022,tiktok, $-   
9/13/2022,apple brand search,2548.00
9/13/2022,google brand search,990.00
9/13/2022,growth-promo,50.00
9/13/2022,impact radius,5515.00
9/13/2022,influencer,111.00
9/13/2022,podcast, $-   
9/13/2022,referral,1400.00
9/13/2022,snapchat, $-   
9/13/2022,tiktok, $-   
9/14/2022,apple brand search,2473.00
9/14/2022,google brand search,956.00
9/14/2022,growth-promo,750.00
9/14/2022,impact radius,6110.00
9/14/2022,influencer,113.00
9/14/2022,podcast, $-   
9/14/2022,referral,9150.00
9/14/2022,snapchat, $-   
9/14/2022,tiktok, $-   
9/15/2022,apple brand search,2378.00
9/15/2022,google brand search,938.00
9/15/2022,growth-promo,850.00
9/15/2022,impact radius,3230.00
9/15/2022,influencer,91.00
9/15/2022,podcast, $-   
9/15/2022,referral,11800.00
9/15/2022,snapchat, $-   
9/15/2022,tiktok, $-   
9/16/2022,apple brand search,2796.00
9/16/2022,google brand search,838.00
9/16/2022,growth-promo,750.00
9/16/2022,impact radius,4650.00
9/16/2022,influencer,116.00
9/16/2022,podcast, $-   
9/16/2022,referral,13300.00
9/16/2022,snapchat, $-   
9/16/2022,tiktok, $-   
9/17/2022,apple brand search,1975.00
9/17/2022,google brand search,794.00
9/17/2022,growth-promo,365.00
9/17/2022,impact radius,1975.00
9/17/2022,influencer,93.00
9/17/2022,podcast, $-   
9/17/2022,referral,5900.00
9/17/2022,snapchat, $-   
9/17/2022,tiktok, $-   
9/18/2022,apple brand search,2298.00
9/18/2022,google brand search,758.00
9/18/2022,growth-promo,25.00
9/18/2022,impact radius,2925.00
9/18/2022,influencer,89.00
9/18/2022,podcast, $-   
9/18/2022,referral,600.00
9/18/2022,snapchat, $-   
9/18/2022,tiktok, $-   
9/19/2022,apple brand search,2488.00
9/19/2022,google brand search,758.00
9/19/2022,growth-promo,15.00
9/19/2022,impact radius,4285.00
9/19/2022,influencer,80.00
9/19/2022,podcast, $-   
9/19/2022,snapchat, $-   
9/19/2022,tiktok, $-   
9/20/2022,apple brand search,2404.00
9/20/2022,google brand search,815.00
9/20/2022,growth-promo,305.00
9/20/2022,impact radius,4760.00
9/20/2022,influencer,106.00
9/20/2022,podcast, $-   
9/20/2022,promo,65.00
9/20/2022,referral,1450.00
9/20/2022,snapchat, $-   
9/20/2022,tiktok, $-   
9/21/2022,apple brand search,2880.00
9/21/2022,google brand search,747.00
9/21/2022,growth-promo,110.00
9/21/2022,impact radius,3855.00
9/21/2022,influencer,85.00
9/21/2022,podcast, $-   
9/21/2022,referral,3050.00
9/21/2022,snapchat, $-   
9/21/2022,tiktok, $-   
9/22/2022,apple brand search,2409.00
9/22/2022,google brand search,876.00
9/22/2022,growth-promo,620.00
9/22/2022,impact radius,4295.00
9/22/2022,influencer,85.00
9/22/2022,podcast, $-   
9/22/2022,referral,8450.00
9/22/2022,snapchat, $-   
9/22/2022,tiktok, $-   
9/23/2022,apple brand search,2218.00
9/23/2022,google brand search,770.00
9/23/2022,growth-promo,830.00
9/23/2022,impact radius,4875.00
9/23/2022,influencer,67.00
9/23/2022,podcast, $-   
9/23/2022,referral,14550.00
9/23/2022,snapchat, $-   
9/23/2022,tiktok, $-   
9/24/2022,apple brand search,2381.00
9/24/2022,google brand search,678.00
9/24/2022,growth-promo,325.00
9/24/2022,impact radius,3315.00
9/24/2022,influencer,85.00
9/24/2022,podcast, $-   
9/24/2022,referral,6000.00
9/24/2022,snapchat, $-   
9/24/2022,tiktok, $-   
9/25/2022,apple brand search,2211.00
9/25/2022,google brand search,736.00
9/25/2022,growth-promo,230.00
9/25/2022,impact radius,4260.00
9/25/2022,influencer,98.00
9/25/2022,podcast, $-   
9/25/2022,referral,900.00
9/25/2022,snapchat, $-   
9/25/2022,tiktok, $-   
9/26/2022,apple brand search,2376.00
9/26/2022,google brand search,957.00
9/26/2022,growth-promo,115.00
9/26/2022,impact radius,5640.00
9/26/2022,influencer,114.00
9/26/2022,podcast, $-   
9/26/2022,snapchat, $-   
9/26/2022,tiktok, $-   
9/27/2022,apple brand search,2441.00
9/27/2022,google brand search,531.00
9/27/2022,growth-promo,235.00
9/27/2022,impact radius,4965.00
9/27/2022,influencer,105.00
9/27/2022,podcast, $-   
9/27/2022,referral,2100.00
9/27/2022,snapchat, $-   
9/27/2022,tiktok, $-   
9/28/2022,apple brand search,2651.00
9/28/2022,google brand search,208.00
9/28/2022,growth-promo,505.00
9/28/2022,impact radius,7250.00
9/28/2022,influencer,107.00
9/28/2022,podcast, $-   
9/28/2022,referral,7700.00
9/28/2022,snapchat, $-   
9/28/2022,tiktok, $-   
9/29/2022,apple brand search,2131.00
9/29/2022,google brand search,166.00
9/29/2022,growth-promo,995.00
9/29/2022,impact radius,5060.00
9/29/2022,influencer,122.00
9/29/2022,podcast, $-   
9/29/2022,referral,14350.00
9/29/2022,snapchat, $-   
9/29/2022,tiktok, $-   
9/30/2022,apple brand search,2296.00
9/30/2022,google brand search,225.00
9/30/2022,growth-promo,1160.00
9/30/2022,impact radius,4185.00
9/30/2022,influencer,87.00
9/30/2022,podcast, $-   
9/30/2022,referral,14650.00
9/30/2022,snapchat, $-   
9/30/2022,tiktok, $-   
10/1/2022,apple brand search,2333.00
10/1/2022,google brand search,193.00
10/1/2022,growth-promo,380.00
10/1/2022,impact radius,3120.00
10/1/2022,influencer,93.00
10/1/2022,podcast, $-   
10/1/2022,referral,5900.00
10/1/2022,snapchat, $-   
10/1/2022,tiktok, $-   
10/2/2022,apple brand search,2154.00
10/2/2022,google brand search,190.00
10/2/2022,growth-promo,185.00
10/2/2022,impact radius,3520.00
10/2/2022,influencer,85.00
10/2/2022,podcast, $-   
10/2/2022,referral,900.00
10/2/2022,snapchat, $-   
10/2/2022,tiktok, $-   
